"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Mon","Tue","Wed","Thu","Fri","Sat","Sun","year","dayindex","temp","dewp","min","max","NUM_REPORTS"
"851",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0453590192644483,0.655893536121673,0.757242757242757,0.660835762876579,0.622641509433962,0
"852",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0455341506129597,0.611216730038023,0.715284715284715,0.603498542274052,0.631132075471698,0.555555555555556
"853",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0457092819614711,0.642585551330798,0.751248751248751,0.680272108843537,0.626415094339623,0.222222222222222
"854",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0458844133099825,0.474334600760456,0.472527472527472,0.485908649173955,0.424528301886792,0.222222222222222
"855",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0460595446584939,0.614068441064639,0.607392607392607,0.662779397473275,0.592452830188679,0.222222222222222
"856",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0462346760070053,0.687262357414449,0.774225774225774,0.748299319727891,0.631132075471698,0.111111111111111
"857",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0464098073555166,0.576045627376426,0.669330669330669,0.62779397473275,0.592452830188679,0.333333333333333
"858",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.046584938704028,0.549429657794677,0.64035964035964,0.575315840621963,0.507547169811321,0.222222222222222
"859",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0467600700525394,0.484790874524715,0.576423576423576,0.540330417881438,0.422641509433962,0
"860",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0469352014010508,0.535171102661597,0.658341658341658,0.592808551992225,0.456603773584906,0
"861",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0471103327495622,0.559885931558935,0.685314685314685,0.612244897959184,0.490566037735849,0.333333333333333
"862",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0472854640980736,0.505703422053232,0.606393606393606,0.557823129251701,0.439622641509434,0.222222222222222
"863",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0474605954465849,0.503802281368821,0.593406593406593,0.516034985422741,0.528301886792453,0.444444444444444
"864",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0476357267950963,0.583650190114068,0.669330669330669,0.610301263362488,0.541509433962264,0
"865",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0478108581436077,0.66254752851711,0.749250749250749,0.710398445092323,0.622641509433962,0
"866",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0479859894921191,0.712927756653992,0.785214785214785,0.767735665694849,0.660377358490566,0.222222222222222
"867",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0481611208406305,0.520912547528517,0.616383616383616,0.535471331389699,0.461320754716981,0
"868",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0483362521891419,0.540874524714829,0.633366633366633,0.592808551992225,0.473584905660377,0
"869",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0485113835376532,0.442965779467681,0.485514485514485,0.448007774538387,0.424528301886792,0.111111111111111
"870",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0486865148861646,0.470532319391635,0.492507492507492,0.487852283770651,0.473584905660377,0
"871",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.048861646234676,0.480988593155894,0.538461538461538,0.475218658892128,0.471698113207547,0
"872",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0490367775831874,0.550380228136882,0.644355644355644,0.540330417881438,0.473584905660377,0.222222222222222
"873",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0492119089316988,0.466730038022814,0.566433566433566,0.516034985422741,0.405660377358491,0.222222222222222
"874",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0493870402802102,0.527566539923954,0.618381618381618,0.582118561710398,0.461320754716981,0
"875",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0495621716287215,0.554182509505703,0.648351648351648,0.592808551992225,0.461320754716981,0.111111111111111
"876",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0497373029772329,0.481939163498099,0.533466533466533,0.487852283770651,0.473584905660377,0.111111111111111
"877",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0499124343257443,0.439163498098859,0.3996003996004,0.466472303206997,0.416037735849057,0.444444444444444
"878",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0500875656742557,0.503802281368821,0.522477522477522,0.535471331389699,0.461320754716981,0.111111111111111
"879",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0502626970227671,0.423954372623574,0.46953046953047,0.428571428571429,0.480188679245283,0
"880",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0504378283712785,0.318441064638783,0.364635364635365,0.382896015549077,0.269811320754717,0.111111111111111
"881",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0506129597197898,0.253802281368821,0.303696303696304,0.295432458697765,0.184905660377359,0
"882",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0507880910683012,0.360266159695817,0.382617382617383,0.400388726919339,0.286792452830189,0.333333333333333
"883",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0509632224168126,0.239543726235741,0.261738261738262,0.26044703595724,0.20188679245283,0.222222222222222
"884",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.051138353765324,0.26425855513308,0.276723276723277,0.277939747327502,0.218867924528302,0
"885",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.138528896672504,0.393536121673004,0.446553446553447,0.466472303206997,0.310377358490566,0
"886",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0952380952380952,0.138704028021016,0.399239543726236,0.43056943056943,0.428571428571429,0.35,0.444444444444444
"887",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0952380952380952,0.138879159369527,0.371673003802281,0.415584415584416,0.400388726919339,0.337735849056604,0
"888",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0952380952380952,0.139054290718039,0.407794676806084,0.505494505494505,0.466472303206997,0.331132075471698,0.111111111111111
"889",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0952380952380952,0.13922942206655,0.414448669201521,0.452547452547452,0.470359572400389,0.337735849056604,0.222222222222222
"890",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0952380952380952,0.139404553415061,0.4106463878327,0.45954045954046,0.435374149659864,0.388679245283019,0
"891",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.139579684763573,0.498098859315589,0.479520479520479,0.540330417881438,0.490566037735849,0.111111111111111
"892",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0952380952380952,0.139754816112084,0.366920152091255,0.345654345654346,0.382896015549077,0.354716981132076,0.444444444444444
"893",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0952380952380952,0.139929947460595,0.261406844106464,0.233766233766234,0.277939747327502,0.20188679245283,0.111111111111111
"894",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0952380952380952,0.140105078809107,0.281368821292776,0.296703296703297,0.310981535471331,0.24622641509434,0
"895",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0952380952380952,0.140280210157618,0.230038022813688,0.220779220779221,0.242954324586978,0.225471698113208,0.111111111111111
"896",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0952380952380952,0.14045534150613,0.282319391634981,0.251748251748252,0.295432458697765,0.252830188679245,0
"897",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0952380952380952,0.140630472854641,0.242395437262357,0.271728271728272,0.26044703595724,0.218867924528302,0.111111111111111
"898",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0952380952380952,0.140805604203152,0.222433460076046,0.154845154845155,0.253644314868805,0.161320754716981,0
"899",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0952380952380952,0.140980735551664,0.199619771863118,0.158841158841159,0.223517978620019,0.180188679245283,0
"900",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0952380952380952,0.141155866900175,0.318441064638783,0.28971028971029,0.33041788143829,0.35,0.222222222222222
"901",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0952380952380952,0.141330998248687,0.26425855513308,0.260739260739261,0.26044703595724,0.320754716981132,0
"902",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0952380952380952,0.141506129597198,0.346958174904943,0.356643356643357,0.347910592808552,0.337735849056604,0
"903",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0952380952380952,0.141681260945709,0.375475285171103,0.438561438561439,0.435374149659864,0.30377358490566,0.111111111111111
"904",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.141856392294221,0.358365019011407,0.402597402597403,0.400388726919339,0.286792452830189,0
"905",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0952380952380952,0.142031523642732,0.432509505703422,0.508491508491508,0.456754130223518,0.358490566037736,0
"906",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0952380952380952,0.142206654991243,0.449619771863118,0.546453546453546,0.522837706511176,0.371698113207547,0
"907",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0952380952380952,0.142381786339755,0.480038022813688,0.578421578421578,0.535471331389699,0.443396226415094,0
"908",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0952380952380952,0.142556917688266,0.374524714828897,0.417582417582418,0.360544217687075,0.424528301886792,0
"909",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.142732049036778,0.388783269961977,0.372627372627373,0.417881438289602,0.339622641509434,0.444444444444444
"910",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0952380952380952,0.142907180385289,0.268060836501901,0.265734265734266,0.277939747327502,0.252830188679245,0.111111111111111
"911",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0952380952380952,0.1430823117338,0.27851711026616,0.218781218781219,0.26044703595724,0.30377358490566,0
"912",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0952380952380952,0.143257443082312,0.265209125475285,0.245754245754246,0.26044703595724,0.320754716981132,0
"913",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0952380952380952,0.143432574430823,0.381178707224335,0.401598401598402,0.379008746355685,0.35,0
"914",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0952380952380952,0.143607705779334,0.311787072243346,0.322677322677323,0.365403304178814,0.252830188679245,0
"915",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0952380952380952,0.143782837127846,0.35361216730038,0.406593406593407,0.400388726919339,0.30377358490566,0.222222222222222
"916",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0952380952380952,0.143957968476357,0.394486692015209,0.465534465534465,0.435374149659864,0.354716981132076,0.111111111111111
"917",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0952380952380952,0.144133099824869,0.436311787072243,0.443556443556444,0.448007774538387,0.395283018867924,0.111111111111111
"918",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.14430823117338,0.464828897338403,0.44055944055944,0.466472303206997,0.490566037735849,0
"919",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0952380952380952,0.144483362521891,0.472433460076046,0.473526473526473,0.470359572400389,0.473584905660377,0
"920",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0952380952380952,0.144658493870403,0.443916349809886,0.514485514485514,0.470359572400389,0.405660377358491,0
"921",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0952380952380952,0.144833625218914,0.319391634980989,0.323676323676324,0.33041788143829,0.283018867924528,0
"922",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0952380952380952,0.145008756567426,0.304182509505703,0.287712287712288,0.319727891156463,0.291509433962264,0.333333333333333
"923",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.145183887915937,0.346007604562738,0.322677322677323,0.349854227405248,0.310377358490566,0
"924",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0952380952380952,0.145359019264448,0.386882129277567,0.362637362637363,0.369290573372206,0.395283018867924,0
"925",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0952380952380952,0.14553415061296,0.429657794676806,0.428571428571429,0.470359572400389,0.371698113207547,0.222222222222222
"926",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0952380952380952,0.145709281961471,0.379277566539924,0.434565434565435,0.360544217687075,0.339622641509434,0.111111111111111
"927",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0952380952380952,0.145884413309982,0.289923954372624,0.305694305694306,0.312925170068027,0.269811320754717,0
"928",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0952380952380952,0.146059544658494,0.415399239543726,0.473526473526473,0.452866861030126,0.354716981132076,0
"929",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0952380952380952,0.146234676007005,0.354562737642586,0.413586413586414,0.400388726919339,0.286792452830189,0
"930",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.146409807355517,0.335551330798479,0.375624375624376,0.379008746355685,0.291509433962264,0
"931",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0952380952380952,0.146584938704028,0.395437262357414,0.44055944055944,0.417881438289602,0.358490566037736,0.222222222222222
"932",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0952380952380952,0.146760070052539,0.227186311787072,0.188811188811189,0.242954324586978,0.218867924528302,0.111111111111111
"933",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0952380952380952,0.146935201401051,0.490494296577947,0.527472527472527,0.522837706511176,0.439622641509434,0.333333333333333
"934",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0952380952380952,0.147110332749562,0.466730038022814,0.448551448551449,0.456754130223518,0.537735849056604,0.222222222222222
"935",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0952380952380952,0.147285464098074,0.531368821292776,0.564435564435564,0.522837706511176,0.507547169811321,0.555555555555556
"936",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0952380952380952,0.147460595446585,0.673954372623574,0.708291708291708,0.660835762876579,0.69811320754717,0
"937",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0952380952380952,0.147635726795096,0.542775665399239,0.619380619380619,0.575315840621963,0.575471698113208,0
"938",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0952380952380952,0.147810858143608,0.519961977186312,0.583416583416583,0.575315840621963,0.473584905660377,0.333333333333333
"939",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.147985989492119,0.613117870722433,0.697302697302697,0.62779397473275,0.609433962264151,0.111111111111111
"940",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0952380952380952,0.14816112084063,0.523764258555133,0.561438561438561,0.575315840621963,0.456603773584906,0.111111111111111
"941",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0952380952380952,0.148336252189142,0.597908745247148,0.585414585414585,0.612244897959184,0.613207547169811,0.666666666666667
"942",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0952380952380952,0.148511383537653,0.685361216730038,0.599400599400599,0.650145772594752,0.734905660377358,0.111111111111111
"943",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0952380952380952,0.148686514886165,0.630228136882129,0.595404595404595,0.622934888241011,0.69811320754717,0
"944",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.148861646234676,0.606463878326996,0.549450549450549,0.603498542274052,0.641509433962264,0
"945",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0952380952380952,0.149036777583187,0.653992395437262,0.664335664335664,0.575315840621963,0.609433962264151,0
"946",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0952380952380952,0.149211908931699,0.461026615969582,0.465534465534465,0.516034985422741,0.395283018867924,0.222222222222222
"947",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0952380952380952,0.14938704028021,0.681558935361217,0.617382617382617,0.650145772594752,0.783018867924528,0.222222222222222
"948",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0952380952380952,0.149562171628722,0.638783269961977,0.633366633366633,0.641399416909621,0.707547169811321,0.111111111111111
"949",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.149737302977233,0.534220532319392,0.608391608391608,0.575315840621963,0.507547169811321,0
"950",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0952380952380952,0.149912434325744,0.502851711026616,0.609390609390609,0.553935860058309,0.471698113207547,0
"951",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0952380952380952,0.150087565674256,0.427756653992395,0.473526473526473,0.452866861030126,0.388679245283019,0
"952",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0952380952380952,0.150262697022767,0.427756653992395,0.428571428571429,0.487852283770651,0.371698113207547,0.111111111111111
"953",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0952380952380952,0.150437828371278,0.430608365019011,0.504495504495504,0.505344995140913,0.337735849056604,0
"954",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0952380952380952,0.15061295971979,0.461026615969582,0.485514485514485,0.487852283770651,0.422641509433962,0
"955",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.150788091068301,0.527566539923954,0.447552447552447,0.475218658892128,0.54622641509434,0
"956",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0952380952380952,0.150963222416813,0.60171102661597,0.462537462537462,0.540330417881438,0.677358490566038,0
"957",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0952380952380952,0.151138353765324,0.562737642585551,0.492507492507492,0.592808551992225,0.519811320754717,0.222222222222222
"958",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0952380952380952,0.151313485113835,0.82319391634981,0.656343656343656,0.797862001943635,0.830188679245283,0
"959",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0952380952380952,0.151488616462347,0.67680608365019,0.595404595404595,0.650145772594752,0.783018867924528,0.222222222222222
"960",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.151663747810858,0.547528517110266,0.574425574425574,0.603498542274052,0.490566037735849,0.444444444444444
"961",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0952380952380952,0.15183887915937,0.519961977186312,0.581418581418581,0.575315840621963,0.473584905660377,0
"962",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0952380952380952,0.152014010507881,0.659695817490494,0.679320679320679,0.575315840621963,0.762264150943396,0.555555555555556
"963",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0952380952380952,0.152189141856392,0.73574144486692,0.747252747252747,0.748299319727891,0.679245283018868,0.111111111111111
"964",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0952380952380952,0.152364273204904,0.596958174904943,0.631368631368631,0.645286686103013,0.524528301886792,0.111111111111111
"965",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0952380952380952,0.152539404553415,0.543726235741445,0.443556443556444,0.54421768707483,0.528301886792453,0
"966",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.152714535901926,0.580798479087453,0.505494505494505,0.575315840621963,0.592452830188679,0.666666666666667
"967",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0952380952380952,0.152889667250438,0.611216730038023,0.54045954045954,0.650145772594752,0.575471698113208,0.111111111111111
"968",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0952380952380952,0.153064798598949,0.57319391634981,0.493506493506493,0.575315840621963,0.541509433962264,0.555555555555556
"969",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0952380952380952,0.153239929947461,0.66254752851711,0.492507492507492,0.610301263362488,0.728301886792453,0
"970",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0952380952380952,0.153415061295972,0.73574144486692,0.632367632367632,0.732750242954325,0.711320754716981,0
"971",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0952380952380952,0.153590192644483,0.666349809885932,0.586413586413586,0.660835762876579,0.660377358490566,0
"972",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0952380952380952,0.153765323992995,0.623574144486692,0.691308691308691,0.645286686103013,0.660377358490566,0
"973",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.153940455341506,0.605513307984791,0.71028971028971,0.645286686103013,0.541509433962264,0
"974",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0952380952380952,0.154115586690018,0.569391634980989,0.598401598401598,0.592808551992225,0.519811320754717,0
"975",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0952380952380952,0.154290718038529,0.599809885931559,0.54045954045954,0.592808551992225,0.585849056603774,0.111111111111111
"976",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0952380952380952,0.15446584938704,0.688212927756654,0.696303696303696,0.680272108843537,0.660377358490566,0
"977",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0952380952380952,0.154640980735552,0.638783269961977,0.684315684315684,0.680272108843537,0.631132075471698,0.222222222222222
"978",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.154816112084063,0.613117870722433,0.686313686313686,0.662779397473275,0.592452830188679,0.222222222222222
"979",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0952380952380952,0.154991243432574,0.759505703422053,0.785214785214785,0.767735665694849,0.783018867924528,0.111111111111111
"980",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0952380952380952,0.155166374781086,0.658745247148289,0.709290709290709,0.680272108843537,0.707547169811321,0.111111111111111
"981",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0952380952380952,0.155341506129597,0.657794676806084,0.615384615384615,0.680272108843537,0.65,0
"982",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0952380952380952,0.155516637478109,0.689163498098859,0.579420579420579,0.660835762876579,0.707547169811321,0.222222222222222
"983",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0952380952380952,0.15569176882662,0.656844106463878,0.608391608391608,0.699708454810496,0.613207547169811,0
"984",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.155866900175131,0.605513307984791,0.675324675324675,0.662779397473275,0.541509433962264,0
"985",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0952380952380952,0.156042031523643,0.641634980988593,0.665334665334665,0.680272108843537,0.622641509433962,0.333333333333333
"986",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0952380952380952,0.156217162872154,0.658745247148289,0.715284715284715,0.690962099125364,0.670754716981132,0.111111111111111
"987",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0952380952380952,0.156392294220666,0.668250950570342,0.727272727272727,0.690962099125364,0.689622641509434,0.333333333333333
"988",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0952380952380952,0.156567425569177,0.738593155893536,0.808191808191808,0.767735665694849,0.716037735849057,0
"989",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0952380952380952,0.156742556917688,0.718631178707224,0.749250749250749,0.715257531584062,0.694339622641509,0.777777777777778
"990",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0952380952380952,0.1569176882662,0.609315589353612,0.582417582417582,0.645286686103013,0.558490566037736,0
"991",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.157092819614711,0.615019011406844,0.566433566433566,0.622934888241011,0.594339622641509,0.222222222222222
"992",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0952380952380952,0.157267950963222,0.635931558935361,0.577422577422577,0.660835762876579,0.622641509433962,0
"993",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0952380952380952,0.157443082311734,0.6606463878327,0.594405594405594,0.641399416909621,0.679245283018868,0.222222222222222
"994",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0952380952380952,0.157618213660245,0.670152091254753,0.66033966033966,0.680272108843537,0.641509433962264,0.222222222222222
"995",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0952380952380952,0.157793345008757,0.687262357414449,0.636363636363636,0.660835762876579,0.679245283018868,0
"996",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0952380952380952,0.157968476357268,0.708174904942966,0.679320679320679,0.690962099125364,0.707547169811321,0
"997",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.158143607705779,0.673003802281369,0.72027972027972,0.6977648202138,0.643396226415094,0
"998",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0952380952380952,0.158318739054291,0.692965779467681,0.689310689310689,0.6977648202138,0.694339622641509,0
